COMPANY_ID,TOTAL_DECLARED_PCT,OWNER_COUNT
4780,60.25,1
4781,132.63,4
4782,101,2
4783,119.7,3
4784,95,3
4785,118.18,2
4786,95.2,2
4787,68.73,2
4788,116.36,3
4789,83.88,2
4790,95.01,4
4791,112.8,3
4792,122.31,3
4793,98.69,2
4794,97.81,2
4795,95.01,4
4796,39.57,1
4797,77.95,2
4798,121.36,3
4799,45.17,2
4800,115.95,4
4801,41.3,1
4802,47.8,1
4803,57.34,1
4804,107.49,3
4805,51.87,2
4806,55.3,1
4807,95.01,4
4808,123.25,4
4809,77.23,2
4810,50.6,1
4811,62.89,2
4812,102.71,2
4813,62.79,1
4814,43.49,1
4815,47.69,2
4816,98.31,3
4817,101.55,3
4818,95.01,4
4819,106.33,2
4820,85.22,2
4821,78.72,2
4822,144.8,4
4823,50.63,1
4824,110.83,4
4825,118.02,4
4826,111.78,3
4827,131.45,3
4828,72.74,2
4829,121.52,3
4830,30.21,1
4831,40.67,1
4832,125.75,4
4833,109.79,3
4834,74.41,2
4835,111.19,3
4836,95.01,4
4837,33.14,1
4838,115.98,4
4839,70.53,2
4840,116.71,4
4841,114.06,3
4842,32.56,1
4843,86.83,3
4844,128.24,4
4845,95.01,4
4846,63.49,2
4847,128.35,4
4848,30.75,1
4849,32.64,1
4850,121.06,3
4851,109.74,3
4852,81.38,2
4853,35.95,1
4854,59.43,1
4855,44.35,1
4856,59.39,1
4857,98.85,2
4858,117.03,4
4859,38.83,1
4860,75.95,2
4861,129.65,4
4862,35.91,1
4863,63.45,1
4864,142.14,4
4865,94.26,2
4866,95.01,4
4867,136.46,4
4868,74.75,3
4869,116.3,4
4870,138.43,4
4871,130.77,3
4872,37.68,1
4873,43.77,1
4874,111.02,4
4875,69.91,1
4876,95.01,4
4877,113.29,2
4878,115.74,4
4879,95.01,4
4880,68.82,3
4881,125.37,4
4882,100.98,3
4883,95.01,4
4884,51.91,1
4885,46.89,1
4886,64.45,1
4887,75.3,2
4888,132.71,3
4889,86.36,4
4890,31.53,1
4891,95,3
4892,61.34,3
4893,53.69,1
4894,95.01,4
4895,38.88,1
4896,138.13,3
4897,87.78,3
4898,62.73,1
4899,71.77,2
4900,132.14,4
4901,99.44,3
4902,95.01,4
4903,95.01,4
4904,123.09,4
4905,79.44,2
4906,68.89,1
4907,95.4,3
4908,99.69,2
4909,118.43,3
4910,129.07,4
4911,59.6,2
4912,113.89,4
4913,84.34,2
4914,55.09,1
4915,95.01,4
4916,87.69,2
4917,61.22,3
4918,120.27,4
4919,129.55,3
4920,124.22,3
4921,43.14,1
4922,42.22,1
4923,90.38,2
4924,81,3
4925,54.68,2
4926,95.01,4
4927,60.06,1
4928,73.76,2
4929,125.77,4
4930,116.18,3
4931,124.67,3
4932,87.84,2
4933,69.15,2
4934,95,3
4935,112.44,3
4936,49.8,1
4937,127,4
4938,127.61,3
4939,74.71,2
4940,106.82,4
4941,62.33,1
4942,129.4,3
4943,51.66,2
4944,76.38,2
4945,62.82,2
4946,52.6,1
4947,115.33,4
4948,95.01,4
4949,95.01,4
4950,71.9,2
4951,139.25,4
4952,109.73,3
4953,86.94,2
4954,134.54,3
4955,129.26,4
4956,113.17,3
4957,79.41,2
4958,90.42,3
4959,120.8,4
4960,101.3,2
4961,76.91,3
4962,105.47,3
4963,95.01,4
4964,125.28,3
4965,69.59,2
4966,104.68,3
4967,86.49,2
4968,131.05,3
4969,95.01,4
4970,52.18,1
4971,97.95,2
4972,131.83,4
4973,141.4,4
4974,76.22,3
4975,101.4,2
4976,93.94,4
4977,62.06,2
4978,93.23,4
4979,47.35,1
4980,94.86,2
4981,119.35,3
4982,85.33,2
4983,31.49,1
4984,81.99,2
4985,88.06,2
4986,87.7,3
4987,95.01,4
4988,122.49,3
4989,66.36,1
4990,91.83,2
4991,97.52,2
4992,32.94,1
4993,52.29,1
4994,95.01,4
4995,95.15,2
4996,39.64,1
4997,87.59,2
4998,111.1,3
4999,67.52,1
5000,44.77,2
