COMPANY_ID,COMPANY_UUID,LEGAL_NAME,TRADING_NAME,REGISTRATION_NUMBER,LEI_CODE,TAX_ID,INCORPORATION_DATE,INCORPORATION_COUNTRY_ID,HEADQUARTERS_COUNTRY_ID,INDUSTRY_ID,COMPANY_TYPE,EMPLOYEE_COUNT,ANNUAL_REVENUE_USD,PUBLIC_LISTED,STOCK_EXCHANGE,TICKER_SYMBOL,KYC_STATUS,KYC_VERIFIED_DATE,KYC_EXPIRY_DATE,KYC_RISK_RATING,PEP_ASSOCIATED,SANCTIONS_HIT,ADVERSE_MEDIA_FLAG,RELATIONSHIP_START_DATE,RELATIONSHIP_MANAGER_ID,CLIENT_SEGMENT,IS_ACTIVE,CREATED_AT,UPDATED_AT
4288,36eef288-706a-47d7-89be-8b440d6a54c9,nGAP Incorporated LLC,Impact Forecasting (Aon),REG-GBR-004288,,TAX-829807,1999-07-25,2,2,1,PARTNERSHIP,135,494300.2,False,,,EXPIRED,2024-10-15,2025-10-15,MEDIUM,False,False,False,2014-12-28,,CORPORATE,True,2014-12-28 13:25:20,2026-06-24 16:17:29
4290,03d7f01d-fda3-4533-99a7-79f24b726ca4,Optensity CORPORATION,Vizzuality,REG-JPN-004290,,TAX-364597,2002-12-07,5,5,15,SOLE_PROP,9435,1836541.17,False,,,EXPIRED,2018-11-11,2019-11-11,HIGH,False,False,False,2015-05-06,,INSTITUTIONAL,True,2015-05-06 16:45:22,2026-06-24 16:17:29
4292,038bd9d2-b909-4dfc-aeec-c6f4d03e85d5,Impaq International CORPORATION,PlaceILive.com,REG-NLD-004292,,TAX-829884,2015-07-23,21,21,3,CORPORATION,9801,33020.73,False,,,EXPIRED,2024-04-21,2025-04-21,LOW,False,False,True,2017-05-06,,SME,True,2017-05-06 07:26:49,2026-06-24 16:17:29
4836,854c9ff9-def9-4e2f-bac2-0b8f40992ba9,WebFilings LLC,PlotWatt,REG-AUS-004836,,TAX-016443,1995-09-27,19,19,6,LLC,7420,17971604.09,False,,,EXPIRED,2019-04-19,2020-04-19,MEDIUM,False,False,False,2018-06-17,,CORPORATE,True,2018-06-17 16:48:36,2026-06-24 16:17:29
4838,8252932b-895a-4aeb-805b-1940e86d2ae3,Quertle SOLE_PROP,Simple Energy,REG-CHE-004838,,TAX-796209,2008-10-01,8,8,3,LLC,7696,257506.91,False,,,EXPIRED,2013-02-08,2014-02-08,LOW,False,False,False,2010-11-01,,CORPORATE,True,2010-11-01 22:38:11,2026-06-24 16:17:29
4839,a0e583c1-100a-464c-86c9-21ebedcbb009,"Urban Mapping, Inc CORPORATION",LoopNet,REG-JPN-004839,,TAX-253620,2002-04-13,5,5,3,LLC,7056,479467.22,False,,,EXPIRED,2019-09-29,2020-09-29,LOW,False,False,False,2017-07-03,,CORPORATE,True,2017-07-03 04:48:48,2026-06-24 16:17:29
4850,f560c534-46e0-4750-9f8e-34b98218be23,RedLaser CORPORATION,"FirstPoint, Inc.",REG-CAN-004850,,TAX-320343,1999-02-10,20,20,11,LLC,3009,34541.06,False,,,EXPIRED,2008-08-04,2009-08-04,LOW,False,False,False,1999-12-11,,INSTITUTIONAL,True,1999-12-11 08:23:18,2026-06-24 16:17:29
4851,93af18cc-ca25-4d58-86f1-52f035303c0f,Workhands LLC,Lawdragon,REG-AUS-004851,,TAX-113863,2002-03-10,19,19,7,SOLE_PROP,6343,80089706.05,False,,,EXPIRED,2022-08-02,2023-08-02,LOW,False,False,False,2008-02-16,,INSTITUTIONAL,True,2008-02-16 06:26:02,2026-06-24 16:17:29
4852,76de40fd-443e-4873-9d62-cdfb0ac0b1ff,Credit Karma SOLE_PROP,Arrive Labs,REG-IRN-004852,,TAX-731758,2023-06-13,14,14,1,PARTNERSHIP,2056,164305.06,False,,,EXPIRED,2025-03-27,2026-03-27,LOW,False,True,False,2024-11-24,,SME,True,2024-11-24 16:48:54,2026-06-24 16:17:29
4853,a07643d2-841e-4781-ab6f-296876715c19,Housefax SOLE_PROP,Earthquake Alert!,REG-PRK-004853,,TAX-507132,2017-07-15,15,15,16,SOLE_PROP,3093,14114256.74,False,,,EXPIRED,2024-10-19,2025-10-19,LOW,False,False,False,2022-11-12,,SME,True,2022-11-12 18:59:23,2026-06-24 16:17:29
4854,d483e46c-860f-4afb-85eb-e70990783084,Altova LLC,SAS,REG-DEU-004854,,TAX-086346,2008-12-01,3,3,8,PARTNERSHIP,255,150925.3,False,,,EXPIRED,2025-05-06,2026-05-06,LOW,False,False,False,2022-12-02,,SME,True,2022-12-02 11:06:50,2026-06-24 16:17:29
4856,6d07b410-cb74-4a37-85b3-dab939ee7189,Spokeo PARTNERSHIP,StreamLink Software,REG-CHN-004856,,TAX-505638,2010-11-14,16,16,10,LLC,3554,76920.31,False,,,EXPIRED,2019-08-16,2020-08-16,LOW,False,True,False,2018-04-02,,CORPORATE,True,2018-04-02 14:44:56,2026-06-24 16:17:29
4857,f3ac8933-2cdb-4b47-a86f-e206d9e183f2,"Morningstar, Inc. LLC","Lumesis, Inc.",REG-CHN-004857,,TAX-589493,2010-08-27,16,16,16,LLC,3729,316600.48,False,,,EXPIRED,2018-02-11,2019-02-11,MEDIUM,False,False,False,2017-02-10,,CORPORATE,True,2017-02-10 19:49:57,2026-06-24 16:17:29
4859,8b708eba-717e-47be-a4a6-a69357c8fbfe,Aidin LLC,DataLogix,REG-JPN-004859,,TAX-431505,2017-01-01,5,5,12,LLC,7836,97074.63,False,,,EXPIRED,2022-04-17,2023-04-17,LOW,False,False,False,2019-07-12,,CORPORATE,True,2019-07-12 06:45:05,2026-06-24 16:17:29
4869,b00c852a-af85-4bbb-a944-fb0e5bcd6321,CliniCast LLC,MarketSense,REG-HKG-004869,,TAX-386777,2019-06-30,7,7,13,CORPORATION,7168,342778.63,False,,,EXPIRED,2025-03-10,2026-03-10,MEDIUM,False,False,False,2024-03-20,,CORPORATE,True,2024-03-20 22:21:05,2026-06-24 16:17:29
4871,31931721-72db-4032-be2c-09bbe795efc3,Optensity LLC,Zurich Insurance (Risk Room),REG-MYS-004871,,TAX-002472,2001-09-29,23,23,16,CORPORATION,7094,2136547.62,False,,,EXPIRED,2020-04-24,2021-04-24,LOW,True,False,False,2006-02-04,,INSTITUTIONAL,True,2006-02-04 07:29:14,2026-06-24 16:17:29
4872,1b6c6d2a-33c8-47f0-8768-3827e1bee6c3,CGI CORPORATION,Think Computer Corporation,REG-USA-004872,,TAX-388619,1992-09-02,1,1,12,PARTNERSHIP,2095,10239329.47,False,,,EXPIRED,2020-11-30,2021-11-30,HIGH,False,False,False,2016-10-04,,SME,True,2016-10-04 00:20:18,2026-06-24 16:17:29
4873,b26f0102-3fb0-4dc4-91f5-a4a4874355b3,WattzOn LLC,Weather Decision Technologies,REG-CAN-004873,,TAX-178896,1993-09-13,20,20,9,CORPORATION,1203,6191061.41,False,,,EXPIRED,2021-09-02,2022-09-02,LOW,False,False,False,2020-12-27,,SME,True,2020-12-27 04:02:16,2026-06-24 16:17:29
4874,91991063-219a-474b-b089-984322ebd2a9,HealthMap LLC,Deloitte,REG-CHN-004874,,TAX-861599,2015-07-26,16,16,12,LLC,6462,2052789.08,False,,,EXPIRED,2023-05-22,2024-05-22,LOW,False,False,False,2017-12-21,,SME,True,2017-12-21 08:52:14,2026-06-24 16:17:29
4875,4450a832-ac76-493a-a2eb-bcc9591ee18f,HopStop CORPORATION,GitHub,REG-GBR-004875,,TAX-040378,2016-02-28,2,2,7,CORPORATION,8326,2964360.09,False,,,EXPIRED,2025-07-03,2026-07-03,LOW,False,False,False,2025-02-20,,CORPORATE,True,2025-02-20 03:59:11,2026-06-24 16:17:29
4876,473a7e88-310e-40a2-827a-9cc48f18bfce,PlotWatt LLC,Ecodesk,REG-ARE-004876,,TAX-276281,2014-08-12,12,12,7,CORPORATION,5217,154415.67,False,,,EXPIRED,2022-12-14,2023-12-14,LOW,False,False,False,2017-01-17,,CORPORATE,True,2017-01-17 14:07:50,2026-06-24 16:17:29
4877,4ff9e6c1-716b-4ed9-be2d-2408ed1841da,Genability CORPORATION,Rivet Software,REG-FRA-004877,,TAX-944380,2007-12-10,4,4,4,LLC,5177,421809179.37,False,,,EXPIRED,2018-02-05,2019-02-05,MEDIUM,False,False,False,2011-07-07,,CORPORATE,True,2011-07-07 00:49:01,2026-06-24 16:17:29
4878,5ed9fbae-9a95-44f1-8a5c-0219d92d8ca8,Symcat CORPORATION,Liberty Mutual Insurance Cos.,REG-AUS-004878,,TAX-413324,1995-10-08,19,19,13,PARTNERSHIP,4939,148049776.19,False,,,EXPIRED,2015-02-18,2016-02-18,LOW,False,False,False,2007-09-27,,CORPORATE,True,2007-09-27 08:10:04,2026-06-24 16:17:29
4879,5f30aeb0-808b-4ad2-97ad-a5364a0657ab,Investormill CORPORATION,Apextech LLC,REG-IND-004879,,TAX-617692,2008-03-11,17,17,12,PARTNERSHIP,7988,62711848.55,False,,,EXPIRED,2022-10-22,2023-10-22,LOW,False,False,False,2018-10-06,,CORPORATE,True,2018-10-06 23:40:02,2026-06-24 16:17:29
4889,2e7ba6ce-6530-49ea-89a4-df72e427b59c,NextBus CORPORATION,STILLWATER SUPERCOMPUTING INC,REG-USA-004889,,TAX-894292,1999-01-08,1,1,3,CORPORATION,8775,11937850.21,False,,,EXPIRED,2018-03-27,2019-03-27,MEDIUM,False,False,False,2016-11-20,,CORPORATE,True,2016-11-20 03:09:50,2026-06-24 16:17:29
4890,10b800bd-9d52-402d-96ff-ea3674be7367,Foursquare CORPORATION,Rapid Cycle Solutions,REG-FRA-004890,,TAX-570974,1996-07-14,4,4,14,LLC,1223,5491006.32,False,,,EXPIRED,2016-04-11,2017-04-11,HIGH,False,False,False,2003-04-24,,INSTITUTIONAL,True,2003-04-24 13:24:08,2026-06-24 16:17:29
4895,4ac873ab-6c11-43f9-b356-eea35acac996,Collective IP LLC,SnapSense,REG-RUS-004895,,TAX-808140,2017-11-09,13,13,4,LLC,6618,635964.85,False,,,EXPIRED,2024-07-05,2025-07-05,LOW,False,False,False,2022-07-04,,CORPORATE,True,2022-07-04 02:45:53,2026-06-24 16:17:29
4896,19f6999d-fb1f-4751-a7dd-112613f340b8,Liberty Mutual Insurance Cos. TRUST,Suddath,REG-DEU-004896,,TAX-428777,2020-03-16,3,3,3,LLC,5001,21991409.38,False,,,EXPIRED,2024-02-11,2025-02-11,MEDIUM,False,False,False,2022-07-04,,CORPORATE,True,2022-07-04 21:54:57,2026-06-24 16:17:29
4897,b8f3865c-138b-4ea1-b506-a494a3a7f5a6,Practice Fusion CORPORATION,OptumInsight,REG-FRA-004897,,TAX-419725,1994-04-15,4,4,7,LLC,8928,321740.92,False,,,EXPIRED,2011-10-06,2012-10-06,MEDIUM,False,False,True,1999-08-05,,CORPORATE,True,1999-08-05 15:02:15,2026-06-24 16:17:29
4898,14960d4c-8710-414f-8ebb-eae5c3b89952,StockSmart CORPORATION,Booz Allen Hamilton,REG-RUS-004898,,TAX-191684,2003-07-17,13,13,9,LLC,1779,2184839.55,False,,,EXPIRED,2024-10-16,2025-10-16,LOW,False,False,False,2012-09-10,,CORPORATE,True,2012-09-10 02:05:38,2026-06-24 16:17:29
4908,a459bb04-71d4-4171-99af-1b3d81d27938,Consumer Reports PARTNERSHIP,Azavea,REG-DEU-004908,,TAX-832699,2016-09-30,3,3,7,FOUNDATION,7826,4661831.69,False,,,EXPIRED,2025-03-20,2026-03-20,LOW,False,False,False,2024-12-30,,CORPORATE,True,2024-12-30 12:13:25,2026-06-24 16:17:29
4909,1487f3eb-b296-43e4-a5fd-b34f52b315c7,Intermap Technologies CORPORATION,HelloWallet,REG-BRA-004909,,TAX-487866,1997-07-20,18,18,11,LLC,2699,1608699.87,False,,,EXPIRED,2002-05-08,2003-05-08,LOW,False,False,False,1998-11-03,,CORPORATE,True,1998-11-03 21:42:26,2026-06-24 16:17:29
4911,6ffe0d98-6da0-4a24-9600-a680ec738051,Apextech LLC CORPORATION,NuCivic,REG-CHN-004911,,TAX-617879,2011-10-30,16,16,8,LLC,4655,360076.53,False,,,EXPIRED,2020-11-13,2021-11-13,LOW,False,False,False,2017-11-24,,INSTITUTIONAL,True,2017-11-24 20:33:28,2026-06-24 16:17:29
4913,85b11587-2568-4779-aff1-fb2dc0973eed,PlaceILive.com PARTNERSHIP,WebMD,REG-CHN-004913,,TAX-505405,2010-09-21,16,16,15,FOUNDATION,6689,24028293.81,False,,,EXPIRED,2023-11-05,2024-11-05,LOW,False,False,False,2018-01-23,,SME,True,2018-01-23 05:54:30,2026-06-24 16:17:29
4914,ede8c39d-74ec-4add-bebe-98b3d71ca57a,Orlin Research LLC,(Leg)Cyte,REG-FRA-004914,,TAX-511919,1994-09-14,4,4,1,CORPORATION,8321,187322.48,False,,,EXPIRED,2012-01-16,2013-01-16,LOW,False,False,False,2005-08-02,,SME,True,2005-08-02 00:57:59,2026-06-24 16:17:29
4915,524d2000-7117-4e58-bd5d-9327fc878a13,Junyo PARTNERSHIP,Tendril,REG-DEU-004915,,TAX-400075,2010-01-30,3,3,12,CORPORATION,7736,775739.28,False,,,EXPIRED,2022-01-18,2023-01-18,HIGH,False,False,False,2016-09-14,,CORPORATE,True,2016-09-14 13:30:06,2026-06-24 16:17:29
4916,08d87d9f-dbd3-42d8-b058-467ee9976ae3,Kaiser Permanante FOUNDATION,MetLife,REG-PRK-004916,,TAX-186560,2020-01-18,15,15,9,CORPORATION,7225,29737750.95,False,,,EXPIRED,2023-11-30,2024-11-30,LOW,False,True,False,2023-08-22,,CORPORATE,True,2023-08-22 15:15:04,2026-06-24 16:17:29
4918,bb77d140-2d70-4768-8820-3d9f545dba1b,Factset CORPORATION,Cerner,REG-CYM-004918,,TAX-820730,1997-10-30,9,9,10,LLC,3734,9155820.68,False,,,EXPIRED,2019-10-23,2020-10-23,LOW,False,False,False,2007-09-27,,CORPORATE,True,2007-09-27 06:47:45,2026-06-24 16:17:29
4919,c4478120-9788-4c24-b171-f844820724c4,OSIsoft LLC,Personal Democracy Media,REG-CAN-004919,,TAX-586563,1993-03-20,20,20,1,CORPORATION,3648,455393.79,False,,,EXPIRED,2020-09-08,2021-09-08,MEDIUM,False,False,False,2017-05-08,,CORPORATE,True,2017-05-08 00:57:51,2026-06-24 16:17:29
4928,8c104f1d-acc1-4f63-866f-51671f8ec458,Cambridge Semantics CORPORATION,CitySourced,REG-CHE-004928,,TAX-303406,2002-01-03,8,8,1,CORPORATION,2359,478368.4,False,,,EXPIRED,2009-02-18,2010-02-18,MEDIUM,False,False,False,2003-04-05,,CORPORATE,True,2003-04-05 16:37:38,2026-06-24 16:17:29
4929,2cebde8c-0951-4dca-b5ea-c0b505f6b17a,Solar Census LLC,BillGuard,REG-DEU-004929,,TAX-400154,2014-09-24,3,3,7,TRUST,4676,271224.98,False,,,EXPIRED,2017-06-13,2018-06-13,MEDIUM,True,False,False,2016-01-28,,CORPORATE,True,2016-01-28 10:53:51,2026-06-24 16:17:29
4930,05fea7c8-0b2e-4136-8c78-f5b34965be58,CGI SOLE_PROP,Navico,REG-CHN-004930,,TAX-083113,2012-01-09,16,16,10,SOLE_PROP,7251,24708702.76,False,,,EXPIRED,2022-03-27,2023-03-27,LOW,False,True,False,2012-10-14,,INSTITUTIONAL,True,2012-10-14 12:04:27,2026-06-24 16:17:29
4932,682c7f56-d280-4308-aa43-d8b74dcebfb1,Webitects LLC,PolicyMap,REG-DEU-004932,,TAX-455296,1992-06-07,3,3,4,CORPORATION,5467,587352.56,False,,,EXPIRED,2013-06-28,2014-06-28,HIGH,False,False,False,1996-04-28,,SME,True,1996-04-28 04:14:39,2026-06-24 16:17:29
4934,21461d85-c76d-4921-b20f-7c3bcebccf24,American Red Ball Movers SOLE_PROP,Bloomberg,REG-GBR-004934,,TAX-369632,1999-05-07,2,2,15,PARTNERSHIP,7688,3302308.9,False,,,EXPIRED,2017-06-07,2018-06-07,LOW,False,False,False,2015-06-21,,SME,True,2015-06-21 01:21:47,2026-06-24 16:17:29
4935,70c966d7-9be2-48ce-9c78-cf286eded7e9,Retroficiency CORPORATION,Xignite,REG-USA-004935,,TAX-533066,2019-12-06,1,1,11,PARTNERSHIP,8740,77230728.99,False,,,EXPIRED,2023-05-24,2024-05-24,LOW,False,False,False,2022-04-24,,CORPORATE,True,2022-04-24 01:34:52,2026-06-24 16:17:29
4936,92b44f90-5320-4091-8a61-2ece2b0af8ed,Sterling Infosystems PARTNERSHIP,Compendia Bioscience Life Technologies,REG-NLD-004936,,TAX-550411,1997-07-13,21,21,7,CORPORATION,9004,654562.81,False,,,EXPIRED,2012-01-11,2013-01-11,MEDIUM,False,False,False,2001-04-26,,CORPORATE,True,2001-04-26 17:56:04,2026-06-24 16:17:29
4937,f3d4ddf1-63aa-4a40-a376-26e6a441a0cd,IW Financial PARTNERSHIP,SnapSense,REG-IRN-004937,,TAX-716729,2020-09-27,14,14,8,LLC,3662,150580.05,False,,,EXPIRED,2025-04-01,2026-04-01,LOW,False,False,False,2024-03-22,,CORPORATE,True,2024-03-22 18:27:51,2026-06-24 16:17:29
4938,c6cd1b08-4940-4a93-96a2-5d967554c646,DataMade CORPORATION,Environmental Data Resources,REG-DEU-004938,,TAX-755589,1993-09-15,3,3,16,CORPORATION,5222,437071.35,False,,,EXPIRED,2004-12-18,2005-12-18,LOW,True,False,False,2000-07-29,,CORPORATE,True,2000-07-29 15:08:56,2026-06-24 16:17:29
4939,9e5179fb-291b-4239-b4a9-51ad76bf2b73,Unigo LLC LLC,StreetEasy,REG-AUS-004939,,TAX-936413,2010-05-04,19,19,8,PARTNERSHIP,8653,23472.68,False,,,EXPIRED,2024-05-10,2025-05-10,LOW,False,False,False,2021-03-09,,CORPORATE,True,2021-03-09 18:11:09,2026-06-24 16:17:29
4951,bb843d7b-9bcc-4331-9210-01fdb579fc6d,Embark PARTNERSHIP,"Marinexplore, Inc.",REG-GBR-004951,,TAX-934938,2015-05-20,2,2,4,PARTNERSHIP,3155,5981781.27,False,,,EXPIRED,2017-05-17,2018-05-17,HIGH,False,False,False,2016-04-10,,INSTITUTIONAL,True,2016-04-10 04:40:13,2026-06-24 16:17:29
4955,36eb0aa3-f266-49cf-8cd7-5c0ec6d92cb7,J.P. Morgan Chase CORPORATION,Rand McNally,REG-ARE-004955,,TAX-997185,2019-09-06,12,12,10,CORPORATION,6202,109765.19,False,,,EXPIRED,2023-11-19,2024-11-19,LOW,False,False,False,2022-06-30,,CORPORATE,True,2022-06-30 04:31:24,2026-06-24 16:17:29
4956,d5a5548e-805e-4d18-8a40-73b10c349c83,Numedii CORPORATION,PatientsLikeMe,REG-HKG-004956,,TAX-353560,2008-04-05,7,7,1,CORPORATION,8097,2377265.23,False,,,EXPIRED,2025-03-17,2026-03-17,LOW,True,False,False,2021-04-05,,CORPORATE,True,2021-04-05 18:55:17,2026-06-24 16:17:29
4957,f310a5fd-6401-4429-8539-c0fb885027e5,SimpleTuition LLC,Navico,REG-CHE-004957,,TAX-857223,2012-02-01,8,8,9,LLC,1211,41528.26,False,,,EXPIRED,2023-02-16,2024-02-16,HIGH,False,False,False,2016-09-16,,CORPORATE,True,2016-09-16 21:25:59,2026-06-24 16:17:29
4958,1607487a-fada-49fa-b08f-e2a6fe770391,Parsons Brinckerhoff LLC,Connotate,REG-DEU-004958,,TAX-640087,2017-12-08,3,3,6,CORPORATION,6250,5704865.2,False,,,EXPIRED,2025-03-15,2026-03-15,HIGH,False,False,False,2024-12-05,,CORPORATE,True,2024-12-05 13:44:56,2026-06-24 16:17:29
4968,70557989-2a13-4dad-8985-a4aaa98bad55,Poncho App LLC,PowerAdvocate,REG-CHN-004968,,TAX-558752,2002-07-25,16,16,6,CORPORATION,2766,5545963.58,False,,,EXPIRED,2023-10-09,2024-10-09,LOW,False,False,False,2017-06-14,,CORPORATE,True,2017-06-14 07:46:18,2026-06-24 16:17:29
4969,f128152a-9d7a-434e-8f3d-653a36700201,Solar Census CORPORATION,Equal Pay for Women,REG-JPN-004969,,TAX-044581,2007-07-18,5,5,9,LLC,4134,3344377.3,False,,,EXPIRED,2024-08-12,2025-08-12,MEDIUM,False,False,False,2016-07-10,,CORPORATE,True,2016-07-10 00:07:39,2026-06-24 16:17:29
4971,e9cf25f2-04d3-4a84-8f1f-c7b8dc942c3d,gRadiant Research LLC LLC,CAN Capital,REG-JPN-004971,,TAX-574050,2000-05-26,5,5,2,CORPORATION,2703,2291149.69,False,,,EXPIRED,2025-05-05,2026-05-05,LOW,False,False,False,2009-03-30,,INSTITUTIONAL,True,2009-03-30 19:09:47,2026-06-24 16:17:29
4972,4efdd512-1d43-46fe-b0a2-6fc995edfff2,IW Financial LLC,Noveda Technologies,REG-CHE-004972,,TAX-678118,2010-04-19,8,8,8,SOLE_PROP,8304,871940.11,False,,,EXPIRED,2023-07-05,2024-07-05,LOW,False,False,False,2019-01-27,,SME,True,2019-01-27 00:19:15,2026-06-24 16:17:29
4973,692efc7e-f572-4763-8a0a-45d226ede87f,Farmers SOLE_PROP,Numedii,REG-AUS-004973,,TAX-137779,1999-01-04,19,19,7,PARTNERSHIP,7102,47824.4,False,,,EXPIRED,2023-03-01,2024-03-01,MEDIUM,False,False,False,2021-08-18,,SME,True,2021-08-18 17:19:56,2026-06-24 16:17:29
4974,4264b739-40ca-42e1-a126-07b0d0409568,Berkery Noyes MandASoft PARTNERSHIP,AtSite,REG-AUS-004974,,TAX-257322,2005-10-13,19,19,9,CORPORATION,2083,26483101.59,False,,,EXPIRED,2022-09-06,2023-09-06,LOW,False,False,False,2022-08-09,,SME,True,2022-08-09 04:34:02,2026-06-24 16:17:29
4976,2aeb37ee-7719-4563-b306-d788ca8228ca,Graebel Van Lines LLC,Citigroup,REG-CAN-004976,,TAX-339959,1992-04-16,20,20,3,SOLE_PROP,2295,404176.98,False,,,EXPIRED,2019-10-17,2020-10-17,HIGH,False,False,False,2007-07-31,,CORPORATE,True,2007-07-31 23:36:14,2026-06-24 16:17:29
4977,53764f8c-5714-4177-a985-9b926b0a52eb,CityScan CORPORATION,Zillow,REG-USA-004977,,TAX-730458,2021-02-21,1,1,13,LLC,4913,5440823.06,False,,,EXPIRED,2024-10-07,2025-10-07,LOW,False,False,False,2024-05-05,,CORPORATE,True,2024-05-05 14:31:47,2026-06-24 16:17:29
4978,e8e255dc-1afe-4555-8237-e29ce88632a4,Weather Decision Technologies LLC,Headlight,REG-DEU-004978,,TAX-893376,2010-12-20,3,3,13,PARTNERSHIP,7037,293488.36,False,,,EXPIRED,2023-12-05,2024-12-05,MEDIUM,False,False,False,2015-08-14,,CORPORATE,True,2015-08-14 13:45:01,2026-06-24 16:17:29
4988,a2aeab93-278b-4ef2-a148-71fcec8882c0,SAP CORPORATION,LoseIt.com,REG-CAN-004988,,TAX-142672,2015-07-12,20,20,10,CORPORATION,9389,472914.05,False,,,EXPIRED,2024-12-30,2025-12-30,LOW,False,False,False,2023-05-13,,CORPORATE,True,2023-05-13 14:43:44,2026-06-24 16:17:29
4989,d4183b9d-b4cf-489d-b12b-42e97949691c,KPMG CORPORATION,PIXIA Corp,REG-JPN-004989,,TAX-083254,2003-07-11,5,5,4,LLC,5754,107448.79,False,,,EXPIRED,2020-03-01,2021-03-01,LOW,False,False,False,2011-10-06,,CORPORATE,True,2011-10-06 15:14:14,2026-06-24 16:17:29
4990,14da4e4e-8255-4cc1-bbc8-3248723bebeb,Marlin & Associates LLC,Personalis,REG-JPN-004990,,TAX-385957,2007-06-20,5,5,15,CORPORATION,9452,6831362.28,False,,,EXPIRED,2024-07-03,2025-07-03,LOW,False,False,True,2016-04-27,,INSTITUTIONAL,True,2016-04-27 12:26:52,2026-06-24 16:17:29
4991,f2023137-2ac8-43a4-a14a-f8653ac2668b,Evidera PARTNERSHIP,(Leg)Cyte,REG-BRA-004991,,TAX-014534,2009-03-13,18,18,11,LLC,257,49758.2,False,,,EXPIRED,2014-05-08,2015-05-08,LOW,False,True,True,2011-07-03,,INSTITUTIONAL,True,2011-07-03 14:42:06,2026-06-24 16:17:29
4992,994bbdbc-0a42-4692-8de5-bbd96b13fd2c,Panjiva CORPORATION,TrialTrove,REG-HKG-004992,,TAX-034776,2021-11-11,7,7,10,CORPORATION,9179,4423098.67,False,,,EXPIRED,2024-05-17,2025-05-17,LOW,False,False,False,2022-08-12,,SME,True,2022-08-12 13:07:36,2026-06-24 16:17:29
4993,527d36c0-9d25-4380-b97a-a0b908ab535a,Caspio LLC,Energy Solutions Forum,REG-GBR-004993,,TAX-956217,2020-05-08,2,2,6,CORPORATION,3116,168003.36,False,,,EXPIRED,2024-03-26,2025-03-26,LOW,False,False,False,2023-11-12,,SME,True,2023-11-12 09:15:44,2026-06-24 16:17:29
4995,1f102483-955c-4cb7-875f-c991a6cc7493,Ez-XBRL CORPORATION,CAN Capital,REG-BRA-004995,,TAX-713481,2010-01-30,18,18,10,PARTNERSHIP,1062,8437893.05,False,,,EXPIRED,2024-12-14,2025-12-14,LOW,False,False,False,2019-08-22,,CORPORATE,True,2019-08-22 06:40:37,2026-06-24 16:17:29
4996,14edf800-a5de-44f8-ab8a-e9a3d57f23b0,Rand McNally CORPORATION,AreaVibes Inc.,REG-GBR-004996,,TAX-397418,1995-10-02,2,2,8,CORPORATION,7600,6296870.17,False,,,EXPIRED,2020-04-15,2021-04-15,LOW,False,False,False,2013-12-08,,CORPORATE,True,2013-12-08 13:25:46,2026-06-24 16:17:29
4997,048eafb3-8cc2-49ba-8e24-2f146147d9f6,Amazon Web Services PARTNERSHIP,StreetEasy,REG-JPN-004997,,TAX-715465,2019-06-24,5,5,6,CORPORATION,3468,7369086.17,False,,,EXPIRED,2020-05-18,2021-05-18,LOW,False,False,False,2020-05-04,,CORPORATE,True,2020-05-04 18:23:03,2026-06-24 16:17:29
4998,26be1b8d-83d3-4599-8c7d-bb28cc2dd138,H3 Biomedicine CORPORATION,RedLaser,REG-DEU-004998,,TAX-448368,1992-07-19,3,3,3,CORPORATION,8814,711255.9,False,,,EXPIRED,2013-08-24,2014-08-24,LOW,False,False,False,2000-04-16,,CORPORATE,True,2000-04-16 02:23:52,2026-06-24 16:17:29
4999,edd1eff5-5935-46a9-a476-d162106c59a7,USSearch TRUST,Personalis,REG-JPN-004999,,TAX-249463,2005-02-10,5,5,4,CORPORATION,3761,16823921.85,False,,,EXPIRED,2025-01-08,2026-01-08,MEDIUM,False,False,False,2007-11-09,,CORPORATE,True,2007-11-09 04:33:53,2026-06-24 16:17:29
4293,69964df8-d041-4cb8-a8eb-139638605414,Stormpulse TRUST,GetRaised,REG-AUS-004293,,TAX-909275,1996-05-07,19,19,7,LLC,8088,15218191.55,False,,,EXPIRED,2021-08-31,2022-08-31,LOW,False,False,False,2021-03-13,,SME,True,2021-03-13 14:17:49,2026-06-24 16:17:29
4294,fc16f017-e7bc-4922-a2f7-6bd9a21e6ef8,Stevens Worldwide Van Lines CORPORATION,Bridgewater,REG-AUS-004294,,TAX-514941,2004-03-07,19,19,13,LLC,3753,2044360.13,False,,,EXPIRED,2021-07-21,2022-07-21,HIGH,False,False,False,2010-09-09,,SME,True,2010-09-09 12:44:58,2026-06-24 16:17:29
4295,2a540aeb-6084-4471-a4a8-12b891774ca3,Xignite CORPORATION,GenoSpace,REG-FRA-004295,,TAX-382354,1990-05-17,4,4,12,PARTNERSHIP,2727,113110.75,False,,,EXPIRED,2013-02-26,2014-02-26,MEDIUM,False,False,False,2007-05-20,,CORPORATE,True,2007-05-20 11:32:09,2026-06-24 16:17:29
